,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
2379,0,0,1,1,42,1,0,1,0,0,2,2,2,2,2,1,2,100.4,3664
5577,0,0,0,0,9,1,0,1,0,0,2,0,0,2,0,1,1,85.3,5925
3132,1,0,1,0,72,1,0,0,2,2,2,2,2,2,2,0,3,84.45,4935
7999,0,0,0,0,13,1,0,1,0,2,0,0,0,2,0,1,1,86.79300490146306,333
1999,0,0,1,1,72,1,0,0,2,2,2,2,2,2,2,1,0,83.7,4980
6070,1,0,0,0,72,1,2,0,2,0,2,2,2,2,2,0,1,84.3,4908
3683,1,0,0,0,24,1,0,2,1,1,1,1,1,1,2,0,3,20.75,4112
7792,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.5154027364609,5446
9164,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,2,85.58903956233992,6211
845,1,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.45,2204
664,1,0,0,0,65,1,2,0,0,2,2,2,0,2,2,1,1,74.2,4061
7408,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,1,68.00483921913647,299
9025,0,0,0,0,6,1,2,1,1,0,0,0,2,2,0,0,1,99.22536675050458,11
4663,0,1,1,0,53,1,2,2,1,1,1,1,1,1,2,0,1,25.1,505
9406,0,0,0,0,11,1,2,1,0,0,2,0,2,2,0,1,2,100.5126032607316,248
5259,1,1,0,0,72,1,2,2,1,1,1,1,1,1,2,0,0,25.4,1356
2400,0,0,1,0,65,1,2,1,0,2,2,2,2,2,2,1,0,107.65,5560
9105,0,0,1,0,45,1,0,1,0,0,0,0,0,0,0,1,1,79.87901026179996,2986
3220,1,1,1,0,65,1,2,1,2,0,0,0,2,2,1,1,2,100.75,5301
3846,0,0,0,0,12,1,2,1,0,0,0,0,0,2,0,1,2,86.55,127
9350,0,0,1,0,53,1,0,1,1,1,2,0,2,2,1,1,0,105.31975295965023,4753
2965,0,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,20.25,5567
1459,1,0,0,0,66,1,0,1,0,2,2,0,2,2,0,0,2,99.5,5324
4529,1,1,1,0,72,1,0,1,2,2,0,2,0,0,2,1,1,84.8,5012
1944,0,0,1,0,40,1,2,1,0,0,0,2,0,0,0,1,1,78.85,2717
8239,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.4,3741
8013,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,25.96981788035944,1717
382,0,0,0,0,10,0,1,0,2,2,2,0,0,0,0,0,0,40.7,3805
5726,1,0,0,0,44,1,0,2,1,1,1,1,1,1,2,0,3,20.05,6191
2268,0,0,1,1,72,1,2,1,2,0,2,2,2,2,2,1,0,110.45,6043
3532,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,0,0,78.85,4758
7379,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,38.61778605349536,2033
5469,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,435
1020,0,0,0,0,4,1,0,1,2,0,2,2,0,2,0,1,0,94.4,3307
1471,1,0,1,1,48,1,2,2,1,1,1,1,1,1,2,0,0,26.3,448
3951,0,1,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,90.95,2501
1043,1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,3,19.8,722
5203,1,0,0,0,1,1,0,1,0,0,0,2,0,0,0,1,2,75.9,5778
3198,0,0,1,0,70,1,2,1,0,0,2,0,2,2,1,1,2,97.65,5490
4216,1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,20.55,801
1428,1,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,0,19.85,803
8659,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,80.62118472942626,6020
798,1,0,1,1,57,1,0,1,0,2,2,0,2,2,1,1,1,97.55,4632
9608,1,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,1,68.61020720065771,6270
7574,0,1,0,0,25,1,1,1,0,0,0,0,0,2,0,1,2,89.04399005337145,1929
8628,0,0,0,0,29,1,2,1,0,0,0,0,0,2,0,1,2,85.76243386658639,2271
8204,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,2,79.18525312847059,5963
9221,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.47931885455517,5720
9192,0,0,0,0,39,1,1,1,0,0,0,0,2,2,0,1,0,95.60749285327663,3142
6362,1,0,1,1,54,0,1,0,0,0,2,2,0,2,2,0,1,46.0,2071
8466,1,0,0,0,16,1,0,1,0,0,0,0,0,0,0,1,2,70.72447641778588,285
2730,1,0,1,0,72,1,2,1,2,2,2,0,2,0,2,1,1,97.95,5584
8373,0,0,1,1,65,1,2,1,0,1,2,0,2,2,0,0,1,105.76726363557619,5489
7295,0,0,0,0,42,1,2,1,0,1,2,0,1,0,0,1,0,93.14835265969987,3381
1447,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.95,5725
5519,0,0,1,0,57,1,2,0,0,2,2,2,2,0,1,0,0,74.6,3710
4324,1,0,1,1,13,1,0,2,1,1,1,1,1,1,0,1,3,19.85,2178
2916,1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,3,18.95,198
596,0,1,0,0,8,1,0,2,1,1,1,1,1,1,0,0,2,19.65,1112
5046,0,0,0,0,53,1,2,1,2,2,2,0,2,0,1,0,3,98.6,4444
5495,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4197
887,1,0,0,1,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,4913
4531,1,0,0,1,14,1,0,0,2,2,2,2,0,2,2,0,0,76.1,105
299,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,988
949,1,0,0,0,66,1,2,2,1,1,1,1,1,1,2,0,3,25.1,1194
4433,0,0,0,0,54,1,0,0,2,0,2,2,2,2,2,0,2,80.6,3656
5341,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,5854
3042,1,0,1,0,55,1,0,0,2,2,2,0,0,0,2,0,2,58.6,2664
1287,0,1,1,0,34,1,2,1,0,2,2,0,0,2,0,1,2,94.25,2799
9188,0,0,0,0,6,1,1,1,0,0,0,0,0,2,0,1,2,82.56986239194963,6030
1874,1,0,1,1,62,1,0,1,2,2,2,2,2,2,2,0,3,108.15,5393
4579,1,0,1,1,19,1,2,0,0,0,0,0,0,0,0,0,1,50.1,6348
403,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,69.55,5447
7890,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,72.57191906823189,5664
330,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,1478
4235,0,0,1,1,21,1,0,1,0,2,2,2,2,2,0,1,2,102.8,1741
6490,1,0,0,0,38,1,0,1,0,0,0,0,0,0,0,1,1,69.5,2272
8582,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.322540586868516,1481
3326,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,45.65,3821
691,0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,4702
4701,1,0,0,0,35,1,2,1,2,2,2,2,0,0,0,1,3,96.75,2949
5015,1,0,0,1,33,1,2,1,2,0,2,0,0,2,0,1,0,95.3,2851
7501,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,1,2,72.1150028934849,569
9135,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,1,71.10031058713737,5819
967,1,0,1,0,40,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3195
7970,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.5,1616
3477,0,0,1,0,72,1,2,0,2,2,2,0,2,2,2,1,1,82.65,4855
8990,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.437744890721785,1482
993,1,0,1,1,0,1,2,2,1,1,1,1,1,1,2,0,3,25.75,0
334,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,1358
3005,1,0,1,1,65,1,0,2,1,1,1,1,1,1,2,1,1,19.85,489
9201,0,1,0,0,25,1,2,1,1,2,0,0,0,2,0,1,1,96.5162220100242,2142
7168,0,0,0,0,20,1,0,1,0,0,0,0,1,2,0,1,2,91.70667845073142,1305
441,0,0,1,1,0,0,1,0,2,0,2,2,2,0,2,1,0,52.55,0
2887,0,0,0,0,13,1,2,1,0,2,2,0,0,0,0,1,2,84.45,113
7259,1,0,0,0,68,1,2,0,2,1,2,1,0,2,1,1,1,79.04292519214205,4450
2553,1,0,1,0,46,1,0,2,1,1,1,1,1,1,0,0,2,19.6,6215
9543,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5394317089976,5511
889,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,0,2,90.55,6324
6031,0,0,1,0,26,1,0,0,0,2,0,2,2,2,0,1,2,73.05,1562
8233,0,1,1,0,11,1,2,1,0,0,2,0,2,2,0,1,1,100.80216471371993,257
1224,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,0,3,20.35,5822
6699,0,1,0,0,1,1,0,1,0,1,0,0,0,2,0,1,2,86.06988122778655,6238
1512,0,1,1,0,17,1,2,1,2,0,2,0,0,0,0,1,0,85.35,857
2376,1,0,1,1,15,1,0,2,1,1,1,1,1,1,2,0,3,19.35,2409
8468,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,2,79.14884557219318,5962
2401,0,0,1,0,71,1,2,0,0,0,2,2,2,2,2,1,0,80.45,4683
4570,1,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,2,20.4,2167
5385,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2557
690,1,0,0,0,66,1,0,2,1,1,1,1,1,1,2,0,0,19.7,464
3307,1,0,1,1,16,1,0,2,1,1,1,1,1,1,2,0,3,20.5,2508
2013,0,0,0,0,19,1,0,2,1,1,1,1,1,1,1,0,1,20.25,3279
5578,1,0,1,0,13,1,2,0,2,0,0,0,0,2,0,1,2,65.85,6332
8057,1,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,1,82.69585944776567,5578
5186,1,0,0,0,40,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1721
145,1,0,0,0,53,1,2,0,0,2,2,2,0,2,2,1,0,73.9,3383
9294,0,1,1,0,11,1,1,1,0,0,1,0,0,1,0,1,2,80.24347851137162,6355
2404,0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,4406
7990,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.12829988767638,5440
984,1,0,0,0,7,1,2,1,0,0,2,0,2,2,0,1,0,98.05,5590
2527,1,0,0,0,5,1,2,1,0,0,0,0,2,2,0,1,0,94.85,3922
3206,0,0,1,1,55,1,0,0,2,2,0,0,0,0,0,0,2,55.7,2724
2993,0,0,0,0,13,1,0,0,2,0,0,0,2,2,0,1,2,71.95,6378
7380,0,0,0,0,10,1,0,0,0,1,0,0,0,2,0,0,1,78.61150618934083,337
2361,0,0,1,0,47,1,2,2,1,1,1,1,1,1,1,0,2,26.9,458
1687,1,1,1,0,72,1,2,1,0,2,0,0,2,2,2,0,0,98.35,5467
7229,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.70177955602952,5515
6231,1,0,1,1,51,0,1,0,2,2,2,0,2,2,1,0,2,59.3,2612
4503,0,0,1,1,41,1,0,1,0,0,2,0,2,2,0,1,0,94.9,3293
1021,0,1,0,0,71,1,2,0,2,2,2,2,2,2,2,0,3,89.85,5085
6357,1,0,0,0,53,1,0,0,0,0,2,0,0,2,1,1,2,61.1,2913
8568,0,0,0,0,13,1,2,1,0,0,0,0,0,0,0,1,2,77.50516784366268,77
7701,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,44.39944570896523,3740
1993,0,0,0,1,24,1,0,2,1,1,1,1,1,1,2,0,3,19.75,4211
6486,0,1,0,0,6,0,1,0,0,0,0,0,2,2,0,1,2,44.4,2278
6956,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,64.78069609978357,1994
9308,0,0,0,0,7,1,2,1,0,0,0,0,0,1,0,1,2,82.70621574039383,5844
6116,0,0,0,0,7,1,0,1,0,2,0,0,2,2,1,1,3,94.05,5115
99,1,0,1,1,3,1,0,1,2,2,0,0,2,0,0,0,2,89.85,2128
347,0,1,1,0,55,1,2,1,0,2,2,0,0,0,0,1,2,85.45,4120
1180,1,0,1,1,36,0,1,0,2,0,2,2,2,2,1,0,1,60.7,1868
7605,0,0,0,0,3,1,0,1,0,0,1,1,2,2,0,1,2,97.77605780023757,2524
4603,0,0,0,0,58,1,0,1,2,2,2,0,2,2,1,1,2,106.45,5016
1892,1,0,0,0,22,1,2,1,0,2,0,0,0,0,0,1,2,79.35,1238
6582,1,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,2,74.48200002612738,2870
6944,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,79.25785790663996,5965
6481,0,1,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.5,5200
4852,1,1,1,0,54,1,2,1,0,2,2,2,2,2,2,1,2,110.45,4964
5260,0,0,1,0,19,1,2,1,0,0,0,0,2,0,0,1,2,86.85,1013
1147,1,0,0,0,30,1,2,0,2,0,0,0,0,2,0,1,3,64.5,1464
4843,1,0,0,1,72,0,1,0,2,2,2,2,2,2,2,0,1,67.2,3955
3643,0,0,1,1,56,1,0,1,0,0,0,0,2,2,1,0,0,88.9,4203
134,0,0,1,1,70,1,2,1,2,2,2,0,2,2,1,1,1,108.15,5988
8881,0,0,0,0,1,0,0,0,2,1,0,2,0,0,0,1,1,59.629044446670804,4909
7166,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.53842192332751,1616
3655,0,0,0,0,3,1,0,0,0,0,2,0,2,0,0,0,2,57.55,1067
7597,0,0,0,1,33,1,2,1,0,1,0,0,0,0,0,1,2,80.62177278572064,2355
5356,0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,837
1419,1,0,0,0,14,1,0,2,1,1,1,1,1,1,0,0,1,19.6,2595
6003,0,0,1,1,46,1,2,1,2,0,2,2,0,2,2,0,3,99.65,3929
3812,0,0,1,1,12,1,0,2,1,1,1,1,1,1,0,1,1,20.1,1956
4563,0,0,1,0,4,1,2,1,0,2,0,0,2,0,0,1,2,91.65,3153
5097,0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,0,1,105.0,5814
9514,0,0,0,0,23,1,0,1,0,2,0,0,2,1,0,1,1,94.29985242566556,1934
4740,1,0,0,0,5,1,0,2,1,1,1,1,1,1,0,1,3,19.25,6240
2231,1,0,0,1,60,1,2,0,2,0,2,2,2,2,2,1,2,84.95,4216
8745,1,1,1,0,58,1,2,1,0,0,0,0,2,2,0,1,0,94.02945893175196,4617
9423,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,1,2,74.0852426458921,872
8608,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,19.9,1492
8720,0,0,0,0,21,1,0,0,0,2,0,0,1,1,0,1,0,70.6701702109255,895
9326,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.542000257623553,1616
4447,1,1,1,0,72,1,2,1,0,2,0,0,2,2,1,1,1,97.25,5595
1006,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.55,6021
879,1,0,0,0,25,1,2,0,2,2,2,2,0,2,0,0,0,81.75,1660
2532,0,0,0,1,4,1,0,2,1,1,1,1,1,1,0,0,1,20.4,6422
2676,1,1,0,0,67,1,2,1,2,2,2,2,2,2,2,1,1,116.1,5926
863,0,0,0,1,24,1,0,2,1,1,1,1,1,1,1,0,0,21.05,4442
6770,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,49.34272096025643,4138
5853,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,1,19.7,5671
6054,0,1,1,0,14,1,2,1,0,2,0,0,2,2,0,1,2,100.2,663
1194,1,0,1,1,67,1,2,1,0,2,2,2,2,2,2,1,0,111.2,5787
3922,1,0,1,1,22,1,2,1,0,0,2,0,2,0,0,1,2,88.75,1459
4147,1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,103.9,5186
3943,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,271
9004,1,0,0,0,34,1,2,1,0,0,0,0,0,0,0,1,1,76.1239843860592,2234
7219,0,0,0,0,17,1,1,1,0,0,0,1,0,2,0,0,2,91.45707537553344,1082
950,1,0,1,1,68,1,2,1,2,2,2,2,2,2,2,1,0,114.7,5934
8555,0,0,1,0,40,1,2,0,1,1,2,2,0,2,0,0,1,80.15632657679919,2887
8281,0,0,1,0,30,1,2,1,2,0,1,0,2,2,0,1,2,103.40550875437819,3000
2430,0,0,1,0,60,0,1,0,2,2,2,0,0,2,1,0,2,50.05,2518
8794,0,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,69.35491131399107,4580
8781,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,1,2,53.42294053923553,5373
7551,0,0,0,0,10,1,0,1,0,2,0,0,0,0,0,0,1,75.39976141331759,6081
1399,1,0,1,0,71,1,2,0,2,2,2,2,0,2,2,0,1,80.4,4725
9585,0,0,0,0,36,1,0,0,0,0,0,0,1,1,0,1,1,65.09055649762776,1980
3281,0,0,1,1,72,1,0,1,2,2,2,2,2,2,2,1,0,108.65,5883
9528,0,0,0,0,6,1,2,0,0,1,0,0,2,0,0,1,2,84.53061556752868,4363
5105,0,0,1,1,55,1,2,0,2,0,2,2,2,2,2,1,0,85.1,3941
6943,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,35.47685088925264,3033
6249,1,1,0,0,57,1,2,0,0,2,2,0,2,2,2,1,0,79.75,3767
4067,0,0,1,0,16,1,0,1,0,2,0,0,2,2,0,1,0,94.65,853
8809,0,0,0,0,3,1,0,1,1,0,0,2,1,0,0,0,2,87.78862724311949,2373
1754,1,0,0,0,14,0,1,0,0,2,0,0,0,0,0,1,3,31.1,3582
7917,0,1,0,0,47,0,1,0,0,1,1,0,1,1,0,1,1,62.52775386088016,2469
8269,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,0,3,19.59098041533843,1333
7606,1,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,0,73.19331393436971,2659
4015,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2,74.9,5724
9078,1,0,0,0,33,1,0,1,0,0,2,0,2,1,1,1,2,93.2891998876577,2638
3554,1,0,1,0,51,1,0,0,2,2,2,2,2,2,2,1,1,83.25,3487
6370,1,0,1,0,35,1,2,0,0,2,0,2,2,0,1,1,2,69.0,2094
7542,0,0,0,0,32,1,2,1,0,0,0,0,2,1,0,1,1,93.39233991794244,2620
213,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,54.4,269
3909,1,0,1,1,57,1,0,2,1,1,1,1,1,1,1,0,3,19.4,122
8197,1,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,69.00386039042358,332
4153,1,1,1,0,72,1,2,0,0,2,2,2,2,0,2,0,1,77.35,4484
1358,1,0,1,1,12,1,0,0,2,0,0,0,0,0,0,1,2,49.2,4712
5366,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3084
180,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,6038
8703,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,42.98397079360786,3339
9289,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.15,5504
6658,0,0,0,0,6,1,1,1,0,0,0,0,1,0,0,0,2,84.13833503746154,5831
9321,0,0,0,0,4,1,2,1,0,0,0,0,1,0,0,1,2,83.1792001711219,2783
3744,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.5,5511
8625,1,1,1,0,4,1,2,1,0,0,0,0,1,0,0,1,2,86.30417186479464,6236
3160,0,1,1,0,67,1,0,2,1,1,1,1,1,1,2,1,0,20.05,480
3775,0,0,0,0,20,1,0,1,2,0,2,0,2,0,0,1,0,89.4,1444
7570,0,0,1,0,66,1,0,1,1,2,0,0,0,2,0,1,1,91.77947983275475,4947
9234,0,0,0,0,20,1,2,1,0,0,1,0,1,0,0,1,1,88.25221149264308,1287
1502,1,0,0,0,69,1,2,0,2,2,2,2,0,2,2,1,1,81.5,4607
2773,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,3,20.1,5318
3191,0,0,1,0,46,1,2,1,0,2,0,2,2,2,1,1,2,103.15,3901
6457,0,0,1,1,43,1,2,2,1,1,1,1,1,1,1,1,0,24.45,6518
4344,0,0,1,1,65,1,2,0,2,2,2,2,2,2,2,1,3,90.45,4881
5459,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,1631
8894,1,0,0,0,4,0,1,0,0,1,0,2,0,0,0,0,2,36.7797991665505,158
8916,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,1,0,27.134804736360437,642
8125,0,0,0,0,29,1,2,1,0,1,0,0,2,2,0,1,2,100.09658323420499,2581
1462,0,0,0,0,7,1,0,0,0,0,0,2,2,0,0,1,3,59.5,3549
8342,1,0,0,0,18,0,1,0,0,0,1,0,0,0,0,0,2,33.243302616943886,2203
7287,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,35.54466965017322,3033
1581,0,0,1,1,66,1,2,1,0,2,2,0,2,2,1,1,1,102.45,5277
8316,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,2,56.66333023760425,4302
2722,1,0,1,1,68,1,2,2,1,1,1,1,1,1,2,1,0,24.0,1149
7506,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1492
3685,1,0,1,1,42,1,0,0,2,2,0,0,0,0,0,0,3,54.5,1941
168,1,0,0,0,20,1,0,0,0,2,0,0,0,0,0,1,3,51.8,48
9028,0,0,0,0,6,1,0,0,0,0,0,1,1,0,0,1,2,70.34266678251093,3552
7600,0,0,0,0,52,1,2,0,0,0,0,0,2,2,0,1,1,72.89532280679174,3204
4490,1,0,0,0,16,1,2,1,0,2,0,0,0,0,0,1,3,80.55,452
7553,0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,1,79.21075986724068,5910
7708,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,2,31.673319863071747,1628
9313,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,69.73784797958997,5450
1152,0,0,1,1,24,1,2,1,0,2,2,0,0,0,1,0,0,83.15,1667
7303,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.196240724182175,1609
7720,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,74.42228520800583,1467
1700,1,0,0,1,32,1,0,2,1,1,1,1,1,1,2,0,3,20.5,5481
6104,1,0,0,0,43,1,2,1,0,2,0,0,2,2,0,1,2,101.4,3855
4537,1,0,1,0,70,0,1,0,2,0,2,2,0,0,2,1,1,39.15,2342
7251,1,0,0,0,4,1,0,0,0,0,1,1,2,1,0,0,2,75.98287777367918,2585
5033,1,0,1,0,60,1,0,0,2,2,0,2,0,0,2,1,3,61.35,3231
5795,1,0,0,0,26,0,1,0,2,0,0,2,2,2,1,0,1,54.55,657
5913,1,0,1,1,40,1,2,2,1,1,1,1,1,1,2,0,1,25.25,14
500,1,0,0,0,15,1,0,2,1,1,1,1,1,1,0,0,3,19.75,2705
7960,0,1,0,0,8,1,0,1,0,0,0,0,0,2,0,0,1,80.61447278307364,3244
2255,0,1,0,0,31,1,0,1,2,0,0,0,0,0,0,1,1,73.55,1724
7156,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.11094307727111,1608
4607,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,0,75.1,4587
7472,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.13558687533019,6296
7346,0,0,0,0,21,1,2,1,0,1,0,0,2,2,0,1,1,100.60317382732309,2578
8701,0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,0,0,75.1788238073526,1765
5766,1,1,1,0,69,1,2,1,2,0,2,2,2,2,1,1,3,110.55,5831
7663,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.87058132720298,5453
3913,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.75,1489
5337,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,4022
167,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.8,2044
5446,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,199
6655,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,68.55466906347962,1137
4336,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.45,3742
5008,0,0,0,0,31,1,2,1,2,0,2,0,0,0,0,1,1,84.75,2262
3023,0,1,1,1,66,1,2,1,2,2,0,2,2,2,1,1,1,110.6,5628
3786,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,1,0,19.45,4916
969,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,3513
1659,0,0,0,0,38,1,0,1,0,2,2,2,0,0,0,1,1,84.25,2841
393,0,0,0,0,26,0,1,0,0,0,2,2,2,0,0,1,1,44.45,343
6409,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.1,4430
4971,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.9,1492
6893,1,0,0,0,6,1,2,0,0,0,0,0,0,1,0,0,2,86.01014925773478,5043
5227,0,0,1,1,17,1,2,2,1,1,1,1,1,1,0,0,3,24.1,3488
4798,1,0,1,1,59,1,2,1,2,2,0,2,2,2,2,1,3,111.1,5239
1393,0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,71.1,451
7877,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,35.43142718985623,3032
1666,0,0,1,1,71,1,2,0,2,2,2,2,2,2,2,0,3,91.05,5086
7062,0,0,0,0,7,1,1,0,0,0,0,0,0,1,0,0,2,85.37594012993414,5044
3317,0,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,80.5,1955
5182,0,1,1,0,20,1,0,1,0,0,0,0,2,2,1,1,0,91.0,1427
3237,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,46.6,6268
8474,1,0,0,0,1,1,2,1,0,0,0,0,2,2,0,1,2,93.31493949856845,6390
3482,0,0,1,0,55,1,2,1,0,2,0,0,0,0,0,1,1,77.75,3637
2103,0,1,0,0,3,1,0,1,0,0,2,0,2,0,0,1,2,86.85,1830
3353,0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,90.95,5290
9197,0,0,1,0,42,1,2,1,0,1,0,0,2,1,0,1,1,97.9098153803371,3505
9307,0,0,1,0,12,1,0,1,0,0,0,0,2,1,0,0,1,92.07980077113982,410
3783,1,0,1,0,8,1,0,0,0,2,0,0,0,0,0,1,0,49.55,3362
8654,1,1,1,0,39,1,2,1,0,1,2,0,2,2,0,1,2,103.49722609592301,3639
4999,1,1,0,0,18,1,2,1,0,2,0,0,0,0,0,1,1,80.55,754
5131,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,2,20.65,1619
4686,1,0,1,1,53,1,0,0,2,2,0,2,2,0,2,1,3,69.7,3210
